latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
25.16537,52.87994,333.45,0.52,0.42,2022-01-02,0956,N,VIIRS,n,2.0NRT,289.61,3.69,D
25.16079,52.86815,329.82,0.44,0.39,2022-01-02,2222,N,VIIRS,n,2.0NRT,292.53,3.22,N
25.16627,52.87843,330,0.44,0.39,2022-01-02,2222,N,VIIRS,n,2.0NRT,293.96,2.22,N
25.16275,52.87766,321.52,0.44,0.39,2022-01-02,2222,N,VIIRS,n,2.0NRT,292.8,2.22,N
25.16585,52.87949,326.72,0.4,0.37,2022-01-03,2203,N,VIIRS,n,2.0NRT,286.7,1.82,N
25.16247,52.87889,308.54,0.4,0.37,2022-01-03,2203,N,VIIRS,n,2.0NRT,284.45,1.82,N
25.16336,52.87542,332.74,0.55,0.42,2022-01-04,0917,N,VIIRS,n,2.0NRT,294.23,4.68,D
25.16541,52.87971,310.13,0.44,0.46,2022-01-04,2144,N,VIIRS,n,2.0NRT,290.04,2.2,N
25.16591,52.87528,322.71,0.44,0.46,2022-01-04,2144,N,VIIRS,n,2.0NRT,291.15,2.2,N
25.16417,52.87414,346.54,0.35,0.56,2022-01-05,0858,N,VIIRS,n,2.0NRT,293.62,4.71,D
25.1654,52.87563,320.97,0.44,0.62,2022-01-05,2127,N,VIIRS,n,2.0NRT,289.27,2.17,N
25.16523,52.88086,326.74,0.33,0.55,2022-01-06,2248,N,VIIRS,n,2.0NRT,290.73,1.64,N
25.1624,52.86969,300.06,0.33,0.55,2022-01-06,2248,N,VIIRS,n,2.0NRT,288.17,0.32,N
25.15739,52.86834,299.28,0.33,0.55,2022-01-06,2248,N,VIIRS,n,2.0NRT,288.16,0.32,N
25.16595,52.8776,308.82,0.33,0.55,2022-01-06,2248,N,VIIRS,n,2.0NRT,290.42,1.72,N
25.16095,52.87618,300.55,0.33,0.55,2022-01-06,2248,N,VIIRS,n,2.0NRT,288.22,0.42,N
25.16538,52.87882,330.45,0.52,0.42,2022-01-07,2229,N,VIIRS,n,2.0NRT,291.86,4.49,N
25.16332,52.87582,319.38,0.52,0.42,2022-01-07,2229,N,VIIRS,n,2.0NRT,290.83,2.13,N
25.1616,52.87794,303.11,0.52,0.42,2022-01-07,2229,N,VIIRS,n,2.0NRT,290.88,1.85,N
25.16236,52.88099,309.65,0.52,0.42,2022-01-07,2229,N,VIIRS,n,2.0NRT,292.3,2.13,N
25.16392,52.87763,332.37,0.4,0.37,2022-01-08,0941,N,VIIRS,n,2.0NRT,293.36,4.11,D
25.15643,52.87017,298.97,0.38,0.36,2022-01-08,2209,N,VIIRS,n,2.0NRT,288.49,0.46,N
25.16033,52.867,312.02,0.38,0.36,2022-01-08,2209,N,VIIRS,n,2.0NRT,290.94,0.98,N
25.15855,52.87838,303.53,0.38,0.36,2022-01-08,2209,N,VIIRS,n,2.0NRT,288.85,0.4,N
25.16244,52.87521,304.15,0.38,0.36,2022-01-08,2209,N,VIIRS,n,2.0NRT,291.51,0.4,N
25.16515,52.87962,329.73,0.38,0.36,2022-01-08,2209,N,VIIRS,n,2.0NRT,292.92,2.48,N
25.16488,52.87741,330.28,0.54,0.42,2022-01-09,2150,N,VIIRS,n,2.0NRT,292.27,1.89,N
25.16098,52.87684,300.38,0.54,0.42,2022-01-09,2150,N,VIIRS,n,2.0NRT,290.19,1.89,N
25.16446,52.87822,330.52,0.54,0.42,2022-01-09,2150,N,VIIRS,n,2.0NRT,292.2,2.02,N
25.16466,52.87399,323.24,0.35,0.57,2022-01-10,2131,N,VIIRS,n,2.0NRT,290.23,5.35,N
25.16434,52.87752,348.81,0.35,0.57,2022-01-10,2131,N,VIIRS,n,2.0NRT,290.57,4.96,N
25.17566,52.8724,309.09,0.78,0.78,2022-01-10,2311,N,VIIRS,n,2.0NRT,286.7,2.09,N
25.16425,52.87946,329.01,0.78,0.78,2022-01-10,2311,N,VIIRS,n,2.0NRT,288.42,5.55,N
25.17351,52.88015,310.02,0.78,0.78,2022-01-10,2311,N,VIIRS,n,2.0NRT,286.81,2.09,N
25.16196,52.87343,300.89,0.69,0.74,2022-01-11,2114,N,VIIRS,n,2.0NRT,277.63,2.72,N
25.16125,52.86969,301.72,0.41,0.61,2022-01-11,2254,N,VIIRS,n,2.0NRT,287.88,0.43,N
25.16483,52.87943,346.28,0.41,0.61,2022-01-11,2254,N,VIIRS,n,2.0NRT,289.89,4.07,N
25.16619,52.87794,340.75,0.53,0.5,2022-01-12,1008,N,VIIRS,n,2.0NRT,291.78,5.64,D
25.16306,52.87943,339.47,0.53,0.5,2022-01-12,1008,N,VIIRS,n,2.0NRT,293.72,6.34,D
25.15894,52.86821,303.45,0.42,0.46,2022-01-12,2233,N,VIIRS,n,2.0NRT,290.57,0.63,N
25.16554,52.87859,342.37,0.42,0.46,2022-01-12,2233,N,VIIRS,n,2.0NRT,293.03,4.44,N
25.16141,52.87756,302.9,0.42,0.46,2022-01-12,2233,N,VIIRS,n,2.0NRT,291.97,0.75,N
25.16371,52.87949,333.72,0.44,0.38,2022-01-13,0949,N,VIIRS,n,2.0NRT,297.67,3.93,D
25.16646,52.87678,329.22,0.4,0.37,2022-01-13,2216,N,VIIRS,n,2.0NRT,294.96,2.33,N
25.16246,52.88002,331.21,0.4,0.37,2022-01-13,2216,N,VIIRS,n,2.0NRT,294.69,2.33,N
25.16311,52.8761,325.52,0.4,0.37,2022-01-13,2216,N,VIIRS,n,2.0NRT,293.25,2.33,N
25.16106,52.8676,309.12,0.4,0.37,2022-01-13,2216,N,VIIRS,n,2.0NRT,292.39,0.8,N
25.16292,52.87813,313.83,0.46,0.39,2022-01-14,2157,N,VIIRS,n,2.0NRT,288.75,2.1,N
25.16055,52.86848,303.83,0.46,0.39,2022-01-14,2157,N,VIIRS,n,2.0NRT,288.58,1.11,N
25.16435,52.87914,332.45,0.33,0.55,2022-01-17,1013,N,VIIRS,n,2.0NRT,289.31,5.7,D
25.16158,52.87659,302.71,0.52,0.5,2022-01-17,2239,N,VIIRS,n,2.0NRT,289.3,2.31,N
25.16611,52.87779,325.35,0.52,0.5,2022-01-17,2239,N,VIIRS,n,2.0NRT,289.02,3.01,N
25.16175,52.86892,300.36,0.33,0.55,2022-01-22,2246,N,VIIRS,n,2.0NRT,288.12,0.35,N
25.16338,52.87761,353.02,0.42,0.45,2022-01-23,1002,N,VIIRS,n,2.0NRT,293.16,8.52,D
25.16327,52.87816,331.43,0.52,0.41,2022-01-23,2229,N,VIIRS,n,2.0NRT,291.25,4.17,N
25.1644,52.87845,338.26,0.39,0.37,2022-01-24,0941,N,VIIRS,n,2.0NRT,292.67,3.79,D
25.16068,52.87595,301.03,0.38,0.36,2022-01-24,2209,N,VIIRS,n,2.0NRT,290.36,1.47,N
25.16339,52.88037,310.76,0.38,0.36,2022-01-24,2209,N,VIIRS,n,2.0NRT,292.05,1.47,N
25.16186,52.86836,311.99,0.38,0.36,2022-01-24,2209,N,VIIRS,n,2.0NRT,289.45,0.68,N
25.16398,52.87658,331.13,0.38,0.36,2022-01-24,2209,N,VIIRS,n,2.0NRT,292.3,1.47,N
25.15899,52.86882,313.67,0.38,0.36,2022-01-24,2209,N,VIIRS,n,2.0NRT,289.95,0.34,N
25.1551,52.87199,300.62,0.38,0.36,2022-01-24,2209,N,VIIRS,n,2.0NRT,288.19,0.34,N
25.16009,52.87975,304.24,0.38,0.36,2022-01-24,2209,N,VIIRS,n,2.0NRT,290.99,1.47,N
25.16467,52.87711,332.93,0.46,0.39,2022-01-25,0924,N,VIIRS,n,2.0NRT,292.95,4.4,D
25.16042,52.86668,304.58,0.55,0.43,2022-01-25,2150,N,VIIRS,n,2.0NRT,291.19,0.7,N
25.16301,52.87823,331.77,0.55,0.43,2022-01-25,2150,N,VIIRS,n,2.0NRT,292.26,3.51,N
25.16328,52.87747,341.05,0.56,0.52,2022-01-26,0904,N,VIIRS,n,2.0NRT,296.07,7.2,D
25.16168,52.87563,320.63,0.35,0.57,2022-01-26,2131,N,VIIRS,n,2.0NRT,292.09,1.87,N
25.16079,52.8686,303.69,0.35,0.57,2022-01-26,2131,N,VIIRS,n,2.0NRT,290.37,1.82,N
25.16698,52.87616,329.57,0.35,0.57,2022-01-26,2131,N,VIIRS,n,2.0NRT,291.42,1.87,N
25.16547,52.87635,339.34,0.35,0.57,2022-01-26,2131,N,VIIRS,n,2.0NRT,292.23,1.42,N
25.16235,52.86847,302.53,0.35,0.57,2022-01-26,2131,N,VIIRS,n,2.0NRT,290.47,1.7,N
25.16017,52.87577,301.36,0.35,0.57,2022-01-26,2131,N,VIIRS,n,2.0NRT,291.12,1.42,N
25.16186,52.87825,312.82,0.77,0.78,2022-01-26,2311,N,VIIRS,n,2.0NRT,289.92,3.91,N
25.16146,52.87015,299.5,0.7,0.75,2022-01-27,2112,N,VIIRS,n,2.0NRT,289.14,1.56,N
25.16106,52.87734,310.3,0.7,0.75,2022-01-27,2112,N,VIIRS,n,2.0NRT,290.19,1.56,N
25.16494,52.87836,312.22,0.41,0.6,2022-01-27,2252,N,VIIRS,n,2.0NRT,291.16,2.09,N
25.16399,52.88237,322.07,0.41,0.6,2022-01-27,2252,N,VIIRS,n,2.0NRT,290.62,1.63,N
25.16436,52.87984,324.12,0.42,0.45,2022-01-28,2233,N,VIIRS,n,2.0NRT,290.15,2.21,N
25.16213,52.875,301.28,0.4,0.37,2022-01-29,2216,N,VIIRS,n,2.0NRT,290.76,0.63,N
25.16008,52.86654,308.38,0.4,0.37,2022-01-29,2216,N,VIIRS,n,2.0NRT,290.23,1.1,N
25.16482,52.87957,329.59,0.4,0.37,2022-01-29,2216,N,VIIRS,n,2.0NRT,292.46,2.02,N
25.16166,52.86619,300.88,0.46,0.39,2022-01-30,2157,N,VIIRS,n,2.0NRT,289.5,0.87,N
25.16405,52.87594,327.54,0.46,0.39,2022-01-30,2157,N,VIIRS,n,2.0NRT,290.27,2.59,N
25.16452,52.87817,335.95,0.45,0.47,2022-01-31,0911,N,VIIRS,n,2.0NRT,291.76,4.24,D
25.16448,52.87666,326.62,0.57,0.52,2022-01-31,2137,N,VIIRS,n,2.0NRT,291.94,4.18,N
25.16228,52.87553,367,0.44,0.62,2022-02-01,0852,N,VIIRS,h,2.0NRT,297.57,8.91,D
25.16252,52.87864,334.11,0.65,0.73,2022-02-01,1032,N,VIIRS,n,2.0NRT,291.55,7.69,D
25.16396,52.87297,313.28,0.56,0.69,2022-02-01,2118,N,VIIRS,n,2.0NRT,287.93,2.32,N
25.16438,52.86718,298.17,0.56,0.69,2022-02-01,2118,N,VIIRS,n,2.0NRT,286.96,1.8,N
25.16505,52.87359,317.63,0.56,0.69,2022-02-01,2118,N,VIIRS,n,2.0NRT,288.09,2.89,N
25.16465,52.87608,311.24,0.52,0.5,2022-02-02,2239,N,VIIRS,n,2.0NRT,291.49,1.28,N
25.16121,52.8698,307.04,0.52,0.5,2022-02-02,2239,N,VIIRS,n,2.0NRT,290.09,0.99,N
25.16356,52.8812,307.29,0.52,0.5,2022-02-02,2239,N,VIIRS,n,2.0NRT,292.71,1.28,N
25.16135,52.86684,305.29,0.44,0.38,2022-02-03,2222,N,VIIRS,n,2.0NRT,290.92,1.02,N
25.16149,52.86821,310.22,0.44,0.38,2022-02-03,2222,N,VIIRS,n,2.0NRT,290.41,1.13,N
25.16331,52.87621,322.59,0.44,0.38,2022-02-03,2222,N,VIIRS,n,2.0NRT,292.1,1.6,N
25.16681,52.87698,319.08,0.44,0.38,2022-02-03,2222,N,VIIRS,n,2.0NRT,291.97,1.6,N
25.16609,52.87873,329.17,0.41,0.37,2022-02-04,2201,N,VIIRS,n,2.0NRT,292.77,1.57,N
25.16269,52.87814,341.49,0.41,0.37,2022-02-04,2201,N,VIIRS,n,2.0NRT,292.91,3.39,N
25.16264,52.87648,334.91,0.55,0.43,2022-02-05,0915,N,VIIRS,n,2.0NRT,296.03,5.37,D
25.16228,52.8777,309.53,0.45,0.47,2022-02-05,2144,N,VIIRS,n,2.0NRT,290.96,1.2,N
25.16335,52.875,323.36,0.45,0.47,2022-02-05,2144,N,VIIRS,n,2.0NRT,291.71,1.78,N
25.16662,52.87826,311.97,0.45,0.47,2022-02-05,2144,N,VIIRS,n,2.0NRT,291.31,1.2,N
25.16434,52.86588,309.79,0.45,0.47,2022-02-05,2144,N,VIIRS,n,2.0NRT,290.74,0.76,N
25.16352,52.8755,354.33,0.35,0.57,2022-02-06,0858,N,VIIRS,n,2.0NRT,294.25,8.46,D
25.16429,52.87893,367,0.35,0.57,2022-02-06,0858,N,VIIRS,h,2.0NRT,292.18,8.46,D
25.16485,52.87742,309.27,0.45,0.63,2022-02-06,2127,N,VIIRS,n,2.0NRT,289.2,1.58,N
25.16687,52.87212,307.92,0.45,0.63,2022-02-06,2127,N,VIIRS,n,2.0NRT,289.29,1.33,N
25.1652,52.87289,322.82,0.45,0.63,2022-02-06,2127,N,VIIRS,n,2.0NRT,289.75,2.41,N
25.16649,52.87667,322.1,0.45,0.63,2022-02-06,2127,N,VIIRS,n,2.0NRT,289.4,1.33,N
25.16412,52.87472,297.76,0.62,0.72,2022-02-06,2305,N,VIIRS,n,2.0NRT,287.73,1.07,N
25.1625,52.88093,311.51,0.62,0.72,2022-02-06,2305,N,VIIRS,n,2.0NRT,288.51,1.07,N
25.16335,52.87751,328.35,0.32,0.55,2022-02-07,2246,N,VIIRS,n,2.0NRT,289.47,1.91,N
25.1644,52.87905,325.81,0.52,0.41,2022-02-08,2229,N,VIIRS,n,2.0NRT,290.96,2.99,N
25.16557,52.8791,331.31,0.39,0.36,2022-02-09,0941,N,VIIRS,n,2.0NRT,293.17,4.61,D
25.16236,52.87376,302.87,0.38,0.36,2022-02-09,2209,N,VIIRS,n,2.0NRT,291.25,0.54,N
25.16354,52.86617,301.18,0.38,0.36,2022-02-09,2209,N,VIIRS,n,2.0NRT,290.96,0.66,N
25.16023,52.86555,309.04,0.38,0.36,2022-02-09,2209,N,VIIRS,n,2.0NRT,290.9,0.66,N
25.16178,52.87756,301.53,0.38,0.36,2022-02-09,2209,N,VIIRS,n,2.0NRT,291.5,0.54,N
25.16508,52.87818,330.83,0.38,0.36,2022-02-09,2209,N,VIIRS,n,2.0NRT,291.74,2.09,N
25.16422,52.87639,341,0.46,0.39,2022-02-10,0924,N,VIIRS,n,2.0NRT,295.75,10.09,D
25.16527,52.87766,333.91,0.55,0.43,2022-02-10,2150,N,VIIRS,n,2.0NRT,291.91,5.21,N
25.16656,52.873,300.91,0.35,0.57,2022-02-11,2131,N,VIIRS,n,2.0NRT,289.63,2.79,N
25.16091,52.87605,304.64,0.35,0.57,2022-02-11,2131,N,VIIRS,n,2.0NRT,290.81,1.35,N
25.16622,52.87659,328.93,0.35,0.57,2022-02-11,2131,N,VIIRS,n,2.0NRT,290.19,1.35,N
25.16147,52.87159,302.69,0.77,0.77,2022-02-11,2311,N,VIIRS,n,2.0NRT,287.74,3.66,N
25.16407,52.87001,305.82,0.77,0.77,2022-02-11,2311,N,VIIRS,n,2.0NRT,287.47,2.16,N
25.16196,52.87768,317.54,0.77,0.77,2022-02-11,2311,N,VIIRS,n,2.0NRT,288.68,2.16,N
25.16633,52.88177,309.58,0.77,0.78,2022-02-11,2311,N,VIIRS,n,2.0NRT,287.71,2.75,N
25.16617,52.87796,337.77,0.52,0.67,2022-02-12,1025,N,VIIRS,n,2.0NRT,287.93,7.26,D
25.1613,52.87853,305.13,0.4,0.6,2022-02-12,2252,N,VIIRS,n,2.0NRT,281.48,2.09,N
25.16174,52.88179,338.9,0.52,0.5,2022-02-13,1008,N,VIIRS,n,2.0NRT,292.97,7.94,D
25.16442,52.87734,312.28,0.42,0.45,2022-02-13,2233,N,VIIRS,n,2.0NRT,288.16,0.69,N
25.1603,52.87633,298.98,0.42,0.45,2022-02-13,2233,N,VIIRS,n,2.0NRT,288.73,0.69,N
25.16359,52.88148,296.66,0.42,0.45,2022-02-13,2233,N,VIIRS,n,2.0NRT,286.4,0.69,N
25.16196,52.86809,298.36,0.42,0.45,2022-02-13,2233,N,VIIRS,n,2.0NRT,287.6,0.67,N
25.16309,52.8779,336.27,0.44,0.38,2022-02-14,0947,N,VIIRS,n,2.0NRT,295.51,5.77,D
25.1639,52.88044,309.84,0.4,0.37,2022-02-14,2216,N,VIIRS,n,2.0NRT,291.94,1.99,N
25.1625,52.86806,306.91,0.4,0.37,2022-02-14,2216,N,VIIRS,n,2.0NRT,290.14,0.57,N
25.16455,52.87654,331.67,0.4,0.37,2022-02-14,2216,N,VIIRS,n,2.0NRT,292.01,1.99,N
25.15916,52.8674,305.05,0.4,0.37,2022-02-14,2216,N,VIIRS,n,2.0NRT,290.69,0.57,N
25.16368,52.87591,336.17,0.46,0.39,2022-02-15,2157,N,VIIRS,n,2.0NRT,292.31,4.35,N
25.16127,52.86616,303.06,0.46,0.39,2022-02-15,2157,N,VIIRS,n,2.0NRT,291.07,0.63,N
25.16321,52.87755,335.31,0.56,0.52,2022-02-16,2137,N,VIIRS,n,2.0NRT,291.4,3.7,N
25.16562,52.87721,344.53,0.44,0.62,2022-02-17,0852,N,VIIRS,n,2.0NRT,291.03,7.74,D
25.1668,52.87392,334.41,0.56,0.69,2022-02-17,2118,N,VIIRS,n,2.0NRT,289.04,1.69,N
25.16037,52.87344,305.88,0.56,0.69,2022-02-17,2118,N,VIIRS,n,2.0NRT,289.3,1.69,N
25.16609,52.87466,340.51,0.56,0.69,2022-02-17,2118,N,VIIRS,n,2.0NRT,289.01,5.68,N
25.16642,52.87963,298.77,0.56,0.69,2022-02-17,2118,N,VIIRS,n,2.0NRT,288.01,1.69,N
25.16568,52.88035,299.48,0.56,0.69,2022-02-17,2118,N,VIIRS,n,2.0NRT,287.93,2.1,N
25.16356,52.8755,306.21,0.5,0.66,2022-02-17,2301,N,VIIRS,n,2.0NRT,289.53,1.83,N
25.16233,52.88051,338.64,0.5,0.66,2022-02-17,2301,N,VIIRS,n,2.0NRT,290.7,3.75,N
25.16478,52.87053,298.22,0.5,0.66,2022-02-17,2301,N,VIIRS,n,2.0NRT,288.18,1.83,N
25.1624,52.87938,367,0.33,0.55,2022-02-18,1013,N,VIIRS,h,2.0NRT,295.43,7.51,D
25.16095,52.87803,303.36,0.52,0.5,2022-02-18,2239,N,VIIRS,n,2.0NRT,291.14,0.87,N
25.16548,52.87922,337.79,0.52,0.5,2022-02-18,2239,N,VIIRS,n,2.0NRT,292.24,5.61,N
25.16205,52.87289,300.4,0.52,0.5,2022-02-18,2239,N,VIIRS,n,2.0NRT,289.73,0.87,N
25.1625,52.87943,334.98,0.51,0.41,2022-02-19,0953,N,VIIRS,n,2.0NRT,298.11,9.49,D
25.16511,52.87737,338.33,0.44,0.38,2022-02-19,2222,N,VIIRS,n,2.0NRT,293.83,11.31,N
25.1616,52.8766,306.7,0.44,0.38,2022-02-19,2222,N,VIIRS,n,2.0NRT,293.59,1.43,N
25.16271,52.87442,304.16,0.44,0.38,2022-02-19,2222,N,VIIRS,n,2.0NRT,292.95,1.8,N
25.15965,52.86721,303.56,0.44,0.38,2022-02-19,2222,N,VIIRS,n,2.0NRT,291.59,1.26,N
25.1764,52.8753,307.33,0.44,0.38,2022-02-19,2222,N,VIIRS,n,2.0NRT,291.42,0.75,N
25.16195,52.87877,315.8,0.44,0.38,2022-02-19,2222,N,VIIRS,n,2.0NRT,292.39,1.82,N
25.16377,52.87665,333.22,0.38,0.36,2022-02-20,0936,N,VIIRS,n,2.0NRT,297.12,5.17,D
25.16376,52.87712,333.49,0.41,0.37,2022-02-20,2201,N,VIIRS,n,2.0NRT,292.39,1.71,N
25.15812,52.8679,302.53,0.41,0.37,2022-02-20,2201,N,VIIRS,n,2.0NRT,290.78,0.9,N
25.16037,52.87653,302.62,0.41,0.37,2022-02-20,2201,N,VIIRS,n,2.0NRT,292.14,1.71,N
25.16152,52.8685,346.14,0.41,0.37,2022-02-20,2201,N,VIIRS,n,2.0NRT,293.83,8.08,N
25.15955,52.86714,300.61,0.45,0.47,2022-02-21,2144,N,VIIRS,n,2.0NRT,289.61,0.88,N
25.16297,52.86575,300.69,0.45,0.47,2022-02-21,2144,N,VIIRS,n,2.0NRT,290.36,0.99,N
25.1629,52.87678,330.37,0.45,0.47,2022-02-21,2144,N,VIIRS,n,2.0NRT,291.6,3.32,N
25.16192,52.87481,305.79,0.45,0.47,2022-02-21,2144,N,VIIRS,n,2.0NRT,291.17,1.01,N
25.16192,52.87291,305.62,0.44,0.63,2022-02-22,2127,N,VIIRS,n,2.0NRT,290.23,0.84,N
25.16252,52.87861,304.71,0.44,0.63,2022-02-22,2127,N,VIIRS,n,2.0NRT,289.96,1.45,N
25.16157,52.87741,306.63,0.44,0.63,2022-02-22,2127,N,VIIRS,n,2.0NRT,289.84,0.84,N
25.16289,52.87413,323.74,0.44,0.63,2022-02-22,2127,N,VIIRS,n,2.0NRT,290.47,1.45,N
25.16388,52.87474,301.71,0.63,0.72,2022-02-22,2305,N,VIIRS,n,2.0NRT,289.12,2.34,N
25.16226,52.881,316.13,0.63,0.72,2022-02-22,2305,N,VIIRS,n,2.0NRT,289.77,1.95,N
25.16316,52.87908,342.62,0.41,0.61,2022-02-23,1019,N,VIIRS,n,2.0NRT,292.91,7.21,D
25.15954,52.86728,319.9,0.32,0.55,2022-02-23,2246,N,VIIRS,n,2.0NRT,291.24,5.2,N
25.16166,52.88145,305.44,0.33,0.55,2022-02-23,2246,N,VIIRS,n,2.0NRT,292.03,3.1,N
25.15884,52.87044,367,0.32,0.55,2022-02-23,2246,N,VIIRS,h,2.0NRT,291.02,6.66,N
25.16238,52.87822,367,0.33,0.55,2022-02-23,2246,N,VIIRS,h,2.0NRT,294.36,3.1,N
25.16382,52.8718,367,0.32,0.55,2022-02-23,2246,N,VIIRS,h,2.0NRT,296.1,7.58,N
25.16736,52.87962,313.12,0.33,0.55,2022-02-23,2246,N,VIIRS,n,2.0NRT,291.18,3.1,N
25.16452,52.86863,329.92,0.32,0.55,2022-02-23,2246,N,VIIRS,n,2.0NRT,292.18,8.44,N
25.1631,52.875,317.07,0.33,0.55,2022-02-23,2246,N,VIIRS,n,2.0NRT,292.61,7.58,N
25.16018,52.86982,300.49,0.52,0.41,2022-02-24,2229,N,VIIRS,n,2.0NRT,290.46,2.06,N
25.16301,52.87579,331.59,0.52,0.41,2022-02-24,2229,N,VIIRS,n,2.0NRT,292.3,2.06,N
25.16678,52.87668,313.06,0.52,0.41,2022-02-24,2229,N,VIIRS,n,2.0NRT,291.53,0.95,N
25.16206,52.88091,315.61,0.52,0.41,2022-02-24,2229,N,VIIRS,n,2.0NRT,292.62,1.86,N
25.1611,52.87546,305.54,0.38,0.36,2022-02-25,2209,N,VIIRS,n,2.0NRT,292.73,3.83,N
25.16441,52.87608,330.98,0.38,0.36,2022-02-25,2209,N,VIIRS,n,2.0NRT,294.95,3.83,N
25.15898,52.86725,312.48,0.38,0.36,2022-02-25,2209,N,VIIRS,n,2.0NRT,291.88,0.98,N
25.15508,52.87043,304.77,0.38,0.36,2022-02-25,2209,N,VIIRS,n,2.0NRT,290.48,0.27,N
25.16228,52.86787,333.98,0.38,0.36,2022-02-25,2209,N,VIIRS,n,2.0NRT,292.49,2.39,N
25.16368,52.8768,339.88,0.46,0.39,2022-02-26,0924,N,VIIRS,n,2.0NRT,300.42,22.34,D
25.15982,52.86653,317.56,0.55,0.43,2022-02-26,2150,N,VIIRS,n,2.0NRT,292.32,2.45,N
25.16237,52.87804,305.71,0.55,0.43,2022-02-26,2150,N,VIIRS,n,2.0NRT,284.61,3.21,N
25.16374,52.86712,301.65,0.55,0.43,2022-02-26,2150,N,VIIRS,n,2.0NRT,288.35,2.45,N
25.16629,52.8786,307.93,0.55,0.43,2022-02-26,2150,N,VIIRS,n,2.0NRT,288.49,2.73,N
25.16618,52.8744,305.07,0.55,0.43,2022-02-26,2150,N,VIIRS,n,2.0NRT,285.71,5.76,N
25.15898,52.86776,306.41,0.55,0.43,2022-02-26,2150,N,VIIRS,n,2.0NRT,290.94,2.63,N
25.16389,52.87941,337.53,0.56,0.52,2022-02-27,0904,N,VIIRS,n,2.0NRT,293.28,5.43,D
25.16451,52.87454,323.19,0.35,0.57,2022-02-27,2131,N,VIIRS,n,2.0NRT,285.65,1.21,N
25.16307,52.87867,333.44,0.52,0.67,2022-02-28,1025,N,VIIRS,n,2.0NRT,292.56,5.34,D
25.16394,52.86604,308.33,0.7,0.75,2022-02-28,2112,N,VIIRS,n,2.0NRT,288.1,4.75,N
25.16351,52.87333,337.71,0.7,0.75,2022-02-28,2112,N,VIIRS,n,2.0NRT,289.37,3.15,N
25.16308,52.88044,301.34,0.7,0.75,2022-02-28,2112,N,VIIRS,n,2.0NRT,288.1,3.15,N
25.16852,52.87098,322.94,0.7,0.75,2022-02-28,2112,N,VIIRS,n,2.0NRT,287.78,3.13,N
25.16159,52.88018,330.03,0.41,0.6,2022-02-28,2252,N,VIIRS,n,2.0NRT,290.6,2.37,N
25.16619,52.87969,338.74,0.41,0.6,2022-02-28,2252,N,VIIRS,n,2.0NRT,290.3,1.86,N
25.16074,52.87808,319.62,0.41,0.6,2022-02-28,2252,N,VIIRS,n,2.0NRT,289.74,1.86,N
25.16253,52.87614,322.79,0.41,0.6,2022-02-28,2252,N,VIIRS,n,2.0NRT,290.38,2.37,N
25.1617,52.87405,300.1,0.41,0.6,2022-02-28,2252,N,VIIRS,n,2.0NRT,289.66,1.86,N
25.16196,52.8786,324.21,0.42,0.45,2022-03-01,2233,N,VIIRS,n,2.0NRT,292.31,1.47,N
25.16306,52.87695,333.98,0.42,0.45,2022-03-01,2233,N,VIIRS,n,2.0NRT,292.85,3.16,N
25.16482,52.87768,342.34,0.44,0.38,2022-03-02,0947,N,VIIRS,n,2.0NRT,295.4,12.1,D
25.16278,52.86768,320.62,0.4,0.37,2022-03-02,2216,N,VIIRS,n,2.0NRT,291.07,1.45,N
25.15943,52.86701,324.08,0.4,0.37,2022-03-02,2216,N,VIIRS,n,2.0NRT,291.33,1.45,N
25.15543,52.87024,304.22,0.4,0.37,2022-03-02,2216,N,VIIRS,n,2.0NRT,290.11,0.05,N
25.16147,52.87549,304.73,0.4,0.37,2022-03-02,2216,N,VIIRS,n,2.0NRT,293.04,0.86,N
25.16482,52.87616,330.5,0.4,0.37,2022-03-02,2216,N,VIIRS,n,2.0NRT,293.21,3.78,N
25.16338,52.87536,330.61,0.46,0.39,2022-03-03,2157,N,VIIRS,n,2.0NRT,292.6,4.26,N
25.1652,52.87019,301.68,0.56,0.69,2022-03-05,2118,N,VIIRS,n,2.0NRT,286.73,3.08,N
25.15959,52.8744,300.12,0.56,0.69,2022-03-05,2118,N,VIIRS,n,2.0NRT,287.85,1.54,N
25.16479,52.87587,333.16,0.56,0.69,2022-03-05,2118,N,VIIRS,n,2.0NRT,287.92,3.08,N
25.16138,52.88276,303.25,0.51,0.66,2022-03-05,2301,N,VIIRS,n,2.0NRT,288.85,2.94,N
25.16406,52.87366,301.03,0.51,0.66,2022-03-05,2301,N,VIIRS,n,2.0NRT,288.26,3.05,N
25.16262,52.8777,330.1,0.51,0.66,2022-03-05,2301,N,VIIRS,n,2.0NRT,289.26,2.94,N
25.1628,52.87866,338.28,0.51,0.66,2022-03-05,2301,N,VIIRS,n,2.0NRT,289.88,3.05,N
25.16294,52.87652,335.82,0.52,0.41,2022-03-07,0953,N,VIIRS,n,2.0NRT,299.13,8.78,D
25.1615,52.87006,303.19,0.4,0.37,2022-03-08,2201,N,VIIRS,n,2.0NRT,291.58,1.29,N
25.16422,52.87317,308.74,0.44,0.63,2022-03-10,2127,N,VIIRS,n,2.0NRT,292.79,2.19,N
