latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
25.1655,52.871,312.9,1,1,2009-07-09,1837,Terra,MODIS,80,6.03,301,6.8,N,3
25.1649,52.8778,315.5,1,1,2009-07-16,1844,Terra,MODIS,88,6.03,296.7,9.7,N,3
25.1614,52.8798,314.1,1.1,1,2009-07-23,1850,Terra,MODIS,84,6.03,302.7,8,N,3
25.1661,52.8705,335.5,1,1,2009-07-25,1837,Terra,MODIS,100,6.03,303.2,32.5,N,3
25.1676,52.8807,341.1,1,1,2009-07-25,1837,Terra,MODIS,100,6.03,303.4,41.9,N,3
25.1657,52.8807,313.3,1.8,1.3,2009-08-04,2200,Aqua,MODIS,82,6.03,300.9,16.5,N,3
25.1663,52.8776,311,1.3,1.1,2009-08-15,1856,Terra,MODIS,73,6.03,300.9,6.3,N,3
25.1561,52.8758,316.3,2,1.4,2009-08-16,1017,Aqua,MODIS,66,6.03,300.7,22,D,3
25.1552,52.8733,314,2.4,1.5,2009-08-17,0922,Aqua,MODIS,60,6.03,298.9,22,D,3
25.159,52.873,317.2,1.8,1.3,2009-08-24,0928,Aqua,MODIS,67,6.03,307.1,18.1,D,3
25.1609,52.8787,316.5,2.1,1.4,2009-08-26,0740,Terra,MODIS,66,6.03,303.7,21.9,D,3
25.1601,52.8729,314.5,2.1,1.4,2009-08-26,0740,Terra,MODIS,61,6.03,304.1,18.4,D,3
25.1541,52.8684,311.1,2,1.4,2009-09-01,1017,Aqua,MODIS,46,6.03,293.1,18.1,D,3
25.1591,52.8857,312.2,3.5,1.8,2009-09-09,0752,Terra,MODIS,53,6.03,302.2,32.3,D,3
25.1573,52.8773,314.8,2.3,1.5,2009-09-12,0645,Terra,MODIS,62,6.03,303.3,22.1,D,3
25.1674,52.8894,312.1,2.1,1.4,2009-09-13,2249,Aqua,MODIS,77,6.03,302.1,17.2,N,3
25.1562,52.8549,311.3,3.9,1.8,2009-09-20,0909,Aqua,MODIS,48,6.03,298.2,37.1,D,3
25.1691,52.8841,314.5,2.7,1.6,2009-10-06,2255,Aqua,MODIS,85,6.03,298.4,42.3,N,3
25.1596,52.8867,310.1,2.7,1.6,2009-10-06,2255,Aqua,MODIS,69,6.03,297.9,26.9,N,3
25.1666,52.88,310.9,2.9,1.6,2009-10-07,0639,Terra,MODIS,44,6.03,297.6,26.5,D,3
25.1654,52.8738,310.2,2.9,1.6,2009-10-07,0639,Terra,MODIS,34,6.03,297.8,23,D,3
25.1658,52.8746,313.4,1.7,1.3,2009-10-07,2200,Aqua,MODIS,82,6.03,299.4,17.8,N,3
25.1639,52.8916,312.1,1.7,1.3,2009-10-07,2200,Aqua,MODIS,77,6.03,300,15.4,N,3
25.166,52.8823,311,1.8,1.3,2009-10-08,1819,Terra,MODIS,73,6.03,300.5,14.5,N,3
25.1648,52.8896,311.5,1.7,1.3,2009-10-08,2243,Aqua,MODIS,75,6.03,300.8,13.6,N,3
25.1614,52.8817,318.1,1,1,2009-10-10,0710,Terra,MODIS,69,6.03,303.8,10.1,D,3
25.1621,52.8819,313.8,1,1,2009-10-12,2218,Aqua,MODIS,83,6.03,300.9,7.9,N,3
25.1704,52.8989,313.5,3.7,1.8,2009-10-18,2141,Aqua,MODIS,82,6.03,298.9,60.8,N,3
25.1733,52.862,310.2,3.8,1.8,2009-10-18,2141,Aqua,MODIS,70,6.03,298.8,44.7,N,3
25.158,52.8753,314.9,2,1.4,2009-10-19,1016,Aqua,MODIS,59,6.03,300.7,24.4,D,3
25.1632,52.8807,316.5,1,1,2009-10-19,2224,Aqua,MODIS,91,6.03,300.6,10.5,N,3
25.1606,52.8804,312.3,1,1,2009-10-29,1837,Terra,MODIS,78,6.03,300.4,7.1,N,3
25.1547,52.8698,314.9,1.5,1.2,2009-11-03,0933,Aqua,MODIS,62,6.03,298.4,18,D,3
25.1623,52.8807,310.5,1.3,1.1,2009-11-06,1004,Aqua,MODIS,35,6.03,300.2,6.9,D,3
25.1628,52.8864,323.6,1.1,1.1,2009-11-06,2212,Aqua,MODIS,100,6.03,300,21.2,N,3
25.1654,52.8849,306.6,2.3,1.5,2009-11-17,2153,Aqua,MODIS,47,6.03,294.7,16.7,N,3
25.1572,52.8769,308.1,2.4,1.5,2009-11-18,1813,Terra,MODIS,58,6.03,296.6,17.3,N,3
25.1648,52.8836,320.3,1,1,2009-11-20,2224,Aqua,MODIS,100,6.03,292.4,16.5,N,3
25.16,52.8791,317,1,1,2009-11-21,1844,Terra,MODIS,92,6.03,296.8,12,N,3
25.1663,52.8778,314,1.3,1.1,2009-11-22,1004,Aqua,MODIS,0,6.03,292.9,12.2,D,3
25.1659,52.8598,306.9,4.3,1.9,2009-11-22,1926,Terra,MODIS,50,6.03,290.7,51.2,N,3
25.1672,52.8768,324.4,1.1,1.1,2009-11-22,2212,Aqua,MODIS,100,6.03,293.3,26.7,N,3
25.162,52.9007,306.9,2.7,1.6,2009-11-23,2254,Aqua,MODIS,50,6.03,291.4,28.4,N,3
25.1673,52.8746,309.1,2.7,1.6,2009-11-23,2254,Aqua,MODIS,65,6.03,292.1,34.2,N,3
